,optimizer,comparison,task,iteration,mean_rank,lb,ub
71,PFN-Casmopolitan,vs. PFNs,griewank,71.0,1.9666666666666666,1.6333333333333333,2.3
72,PFN-Casmopolitan,vs. PFNs,griewank,72.0,1.9666666666666666,1.6333333333333333,2.3333333333333335
73,PFN-Casmopolitan,vs. PFNs,griewank,73.0,1.9666666666666666,1.6,2.3
74,PFN-Casmopolitan,vs. PFNs,griewank,74.0,2.0,1.6666666666666667,2.3666666666666667
75,PFN-Casmopolitan,vs. PFNs,griewank,75.0,2.0,1.6666666666666667,2.3666666666666667
76,PFN-Casmopolitan,vs. PFNs,griewank,76.0,2.0,1.6666666666666667,2.3333333333333335
77,PFN-Casmopolitan,vs. PFNs,griewank,77.0,2.033333333333333,1.7,2.4
78,PFN-Casmopolitan,vs. PFNs,griewank,78.0,2.066666666666667,1.7333333333333334,2.4
79,PFN-Casmopolitan,vs. PFNs,griewank,79.0,2.1333333333333333,1.7991666666666668,2.5
80,PFN-Casmopolitan,vs. PFNs,griewank,80.0,2.1333333333333333,1.8,2.5
81,PFN-Casmopolitan,vs. PFNs,griewank,81.0,2.1333333333333333,1.7666666666666666,2.5008333333333326
82,PFN-Casmopolitan,vs. PFNs,griewank,82.0,2.1333333333333333,1.8,2.4674999999999994
83,PFN-Casmopolitan,vs. PFNs,griewank,83.0,2.1333333333333333,1.7666666666666666,2.5
84,PFN-Casmopolitan,vs. PFNs,griewank,84.0,2.1333333333333333,1.7666666666666666,2.533333333333333
85,PFN-Casmopolitan,vs. PFNs,griewank,85.0,2.066666666666667,1.7,2.433333333333333
86,PFN-Casmopolitan,vs. PFNs,griewank,86.0,2.1,1.7333333333333334,2.466666666666667
87,PFN-Casmopolitan,vs. PFNs,griewank,87.0,2.1333333333333333,1.8,2.533333333333333
88,PFN-Casmopolitan,vs. PFNs,griewank,88.0,2.1,1.7333333333333334,2.466666666666667
89,PFN-Casmopolitan,vs. PFNs,griewank,89.0,2.1,1.7333333333333334,2.466666666666667
90,PFN-Casmopolitan,vs. PFNs,griewank,90.0,2.1,1.7333333333333334,2.466666666666667
91,PFN-Casmopolitan,vs. PFNs,griewank,91.0,2.066666666666667,1.7,2.433333333333333
92,PFN-Casmopolitan,vs. PFNs,griewank,92.0,2.066666666666667,1.7333333333333334,2.433333333333333
93,PFN-Casmopolitan,vs. PFNs,griewank,93.0,2.0,1.6333333333333333,2.3666666666666667
94,PFN-Casmopolitan,vs. PFNs,griewank,94.0,2.0,1.6333333333333333,2.3666666666666667
95,PFN-Casmopolitan,vs. PFNs,griewank,95.0,1.9666666666666666,1.6333333333333333,2.3333333333333335
96,PFN-Casmopolitan,vs. PFNs,griewank,96.0,1.9333333333333333,1.5666666666666667,2.3333333333333335
97,PFN-Casmopolitan,vs. PFNs,griewank,97.0,1.9333333333333333,1.6,2.3
98,PFN-Casmopolitan,vs. PFNs,griewank,98.0,1.9333333333333333,1.5666666666666667,2.3
99,PFN-Casmopolitan,vs. PFNs,griewank,99.0,1.9,1.5333333333333334,2.3
100,PFN-Casmopolitan,vs. PFNs,griewank,100.0,1.8666666666666667,1.5,2.2333333333333334
101,PFN-Casmopolitan,vs. PFNs,griewank,101.0,1.8666666666666667,1.5333333333333334,2.2666666666666666
102,PFN-Casmopolitan,vs. PFNs,griewank,102.0,1.8666666666666667,1.5333333333333334,2.2666666666666666
103,PFN-Casmopolitan,vs. PFNs,griewank,103.0,1.8666666666666667,1.5333333333333334,2.2333333333333334
104,PFN-Casmopolitan,vs. PFNs,griewank,104.0,1.8,1.4666666666666666,2.1666666666666665
105,PFN-Casmopolitan,vs. PFNs,griewank,105.0,1.8,1.4333333333333333,2.2
106,PFN-Casmopolitan,vs. PFNs,griewank,106.0,1.8333333333333333,1.5,2.2
107,PFN-Casmopolitan,vs. PFNs,griewank,107.0,1.8666666666666667,1.5,2.2666666666666666
108,PFN-Casmopolitan,vs. PFNs,griewank,108.0,1.8666666666666667,1.5,2.2666666666666666
109,PFN-Casmopolitan,vs. PFNs,griewank,109.0,1.8666666666666667,1.5333333333333334,2.2333333333333334
110,PFN-Casmopolitan,vs. PFNs,griewank,110.0,1.8666666666666667,1.5,2.234166666666666
111,PFN-Casmopolitan,vs. PFNs,griewank,111.0,1.8666666666666667,1.5,2.234166666666666
112,PFN-Casmopolitan,vs. PFNs,griewank,112.0,1.8,1.4333333333333333,2.2
113,PFN-Casmopolitan,vs. PFNs,griewank,113.0,1.8,1.4,2.2
114,PFN-Casmopolitan,vs. PFNs,griewank,114.0,1.7666666666666666,1.4666666666666666,2.1666666666666665
115,PFN-Casmopolitan,vs. PFNs,griewank,115.0,1.8333333333333333,1.5333333333333334,2.1666666666666665
116,PFN-Casmopolitan,vs. PFNs,griewank,116.0,1.8333333333333333,1.5,2.2
117,PFN-Casmopolitan,vs. PFNs,griewank,117.0,1.8333333333333333,1.5,2.1666666666666665
118,PFN-Casmopolitan,vs. PFNs,griewank,118.0,1.8333333333333333,1.5333333333333334,2.2
119,PFN-Casmopolitan,vs. PFNs,griewank,119.0,1.7666666666666666,1.4666666666666666,2.1
120,PFN-Casmopolitan,vs. PFNs,griewank,120.0,1.7666666666666666,1.4666666666666666,2.1333333333333333
121,PFN-Casmopolitan,vs. PFNs,griewank,121.0,1.7666666666666666,1.4666666666666666,2.1
122,PFN-Casmopolitan,vs. PFNs,griewank,122.0,1.7666666666666666,1.4333333333333333,2.066666666666667
123,PFN-Casmopolitan,vs. PFNs,griewank,123.0,1.7666666666666666,1.5,2.1666666666666665
124,PFN-Casmopolitan,vs. PFNs,griewank,124.0,1.7333333333333334,1.4325,2.1
125,PFN-Casmopolitan,vs. PFNs,griewank,125.0,1.7333333333333334,1.4333333333333333,2.066666666666667
126,PFN-Casmopolitan,vs. PFNs,griewank,126.0,1.6666666666666667,1.3666666666666667,2.0
127,PFN-Casmopolitan,vs. PFNs,griewank,127.0,1.6666666666666667,1.3666666666666667,1.9666666666666666
128,PFN-Casmopolitan,vs. PFNs,griewank,128.0,1.6333333333333333,1.3333333333333333,1.9666666666666666
129,PFN-Casmopolitan,vs. PFNs,griewank,129.0,1.6333333333333333,1.3333333333333333,1.9674999999999991
130,PFN-Casmopolitan,vs. PFNs,griewank,130.0,1.6666666666666667,1.3666666666666667,2.0
131,PFN-Casmopolitan,vs. PFNs,griewank,131.0,1.6333333333333333,1.3333333333333333,1.9666666666666666
132,PFN-Casmopolitan,vs. PFNs,griewank,132.0,1.6,1.3,1.9333333333333333
133,PFN-Casmopolitan,vs. PFNs,griewank,133.0,1.6,1.3,1.9666666666666666
134,PFN-Casmopolitan,vs. PFNs,griewank,134.0,1.6,1.3,1.9333333333333333
135,PFN-Casmopolitan,vs. PFNs,griewank,135.0,1.6333333333333333,1.3666666666666667,2.0
136,PFN-Casmopolitan,vs. PFNs,griewank,136.0,1.6333333333333333,1.3666666666666667,2.0
137,PFN-Casmopolitan,vs. PFNs,griewank,137.0,1.6333333333333333,1.3333333333333333,1.9666666666666666
138,PFN-Casmopolitan,vs. PFNs,griewank,138.0,1.6666666666666667,1.3658333333333335,2.033333333333333
139,PFN-Casmopolitan,vs. PFNs,griewank,139.0,1.6666666666666667,1.3658333333333335,2.033333333333333
140,PFN-Casmopolitan,vs. PFNs,griewank,140.0,1.6666666666666667,1.3333333333333333,2.033333333333333
141,PFN-Casmopolitan,vs. PFNs,griewank,141.0,1.6666666666666667,1.3333333333333333,2.0
142,PFN-Casmopolitan,vs. PFNs,griewank,142.0,1.7,1.3666666666666667,2.066666666666667
143,PFN-Casmopolitan,vs. PFNs,griewank,143.0,1.6666666666666667,1.3658333333333335,2.0008333333333326
144,PFN-Casmopolitan,vs. PFNs,griewank,144.0,1.6666666666666667,1.3333333333333333,2.033333333333333
145,PFN-Casmopolitan,vs. PFNs,griewank,145.0,1.6333333333333333,1.3333333333333333,2.0
146,PFN-Casmopolitan,vs. PFNs,griewank,146.0,1.6333333333333333,1.3,2.0
147,PFN-Casmopolitan,vs. PFNs,griewank,147.0,1.6333333333333333,1.3333333333333333,2.0
148,PFN-Casmopolitan,vs. PFNs,griewank,148.0,1.6333333333333333,1.3325,2.0
149,PFN-Casmopolitan,vs. PFNs,griewank,149.0,1.6333333333333333,1.3333333333333333,2.0
150,PFN-Casmopolitan,vs. PFNs,griewank,150.0,1.6666666666666667,1.3666666666666667,2.0
151,PFN-Casmopolitan,vs. PFNs,griewank,151.0,1.7,1.3666666666666667,2.033333333333333
152,PFN-Casmopolitan,vs. PFNs,griewank,152.0,1.6666666666666667,1.4,1.9674999999999991
153,PFN-Casmopolitan,vs. PFNs,griewank,153.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
154,PFN-Casmopolitan,vs. PFNs,griewank,154.0,1.6333333333333333,1.3666666666666667,1.9
155,PFN-Casmopolitan,vs. PFNs,griewank,155.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
156,PFN-Casmopolitan,vs. PFNs,griewank,156.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
157,PFN-Casmopolitan,vs. PFNs,griewank,157.0,1.6333333333333333,1.3666666666666667,1.9
158,PFN-Casmopolitan,vs. PFNs,griewank,158.0,1.6666666666666667,1.4,1.9333333333333333
159,PFN-Casmopolitan,vs. PFNs,griewank,159.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
160,PFN-Casmopolitan,vs. PFNs,griewank,160.0,1.6333333333333333,1.3666666666666667,1.9
161,PFN-Casmopolitan,vs. PFNs,griewank,161.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
162,PFN-Casmopolitan,vs. PFNs,griewank,162.0,1.6666666666666667,1.4,1.9666666666666666
163,PFN-Casmopolitan,vs. PFNs,griewank,163.0,1.6666666666666667,1.4,1.9666666666666666
164,PFN-Casmopolitan,vs. PFNs,griewank,164.0,1.6666666666666667,1.3991666666666667,1.9666666666666666
165,PFN-Casmopolitan,vs. PFNs,griewank,165.0,1.6666666666666667,1.4,1.9666666666666666
166,PFN-Casmopolitan,vs. PFNs,griewank,166.0,1.6666666666666667,1.4,1.9333333333333333
167,PFN-Casmopolitan,vs. PFNs,griewank,167.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
168,PFN-Casmopolitan,vs. PFNs,griewank,168.0,1.6333333333333333,1.3666666666666667,1.9
169,PFN-Casmopolitan,vs. PFNs,griewank,169.0,1.6333333333333333,1.4,1.9
170,PFN-Casmopolitan,vs. PFNs,griewank,170.0,1.6666666666666667,1.4333333333333333,1.9666666666666666
171,PFN-Casmopolitan,vs. PFNs,griewank,171.0,1.6666666666666667,1.3666666666666667,1.9666666666666666
172,PFN-Casmopolitan,vs. PFNs,griewank,172.0,1.6666666666666667,1.4333333333333333,1.9666666666666666
173,PFN-Casmopolitan,vs. PFNs,griewank,173.0,1.6666666666666667,1.4,1.9666666666666666
174,PFN-Casmopolitan,vs. PFNs,griewank,174.0,1.6666666666666667,1.4,1.9674999999999991
175,PFN-Casmopolitan,vs. PFNs,griewank,175.0,1.6666666666666667,1.4,1.9333333333333333
176,PFN-Casmopolitan,vs. PFNs,griewank,176.0,1.6333333333333333,1.3666666666666667,1.9666666666666666
177,PFN-Casmopolitan,vs. PFNs,griewank,177.0,1.6,1.3333333333333333,1.8674999999999993
178,PFN-Casmopolitan,vs. PFNs,griewank,178.0,1.6,1.3333333333333333,1.9
179,PFN-Casmopolitan,vs. PFNs,griewank,179.0,1.6,1.3333333333333333,1.8674999999999993
180,PFN-Casmopolitan,vs. PFNs,griewank,180.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
181,PFN-Casmopolitan,vs. PFNs,griewank,181.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
182,PFN-Casmopolitan,vs. PFNs,griewank,182.0,1.6333333333333333,1.3666666666666667,1.9
183,PFN-Casmopolitan,vs. PFNs,griewank,183.0,1.6333333333333333,1.3666666666666667,1.9666666666666666
184,PFN-Casmopolitan,vs. PFNs,griewank,184.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
185,PFN-Casmopolitan,vs. PFNs,griewank,185.0,1.6333333333333333,1.3666666666666667,1.9333333333333333
186,PFN-Casmopolitan,vs. PFNs,griewank,186.0,1.5666666666666667,1.3,1.8333333333333333
187,PFN-Casmopolitan,vs. PFNs,griewank,187.0,1.5666666666666667,1.3,1.8674999999999993
188,PFN-Casmopolitan,vs. PFNs,griewank,188.0,1.5666666666666667,1.3,1.8666666666666667
189,PFN-Casmopolitan,vs. PFNs,griewank,189.0,1.6,1.3,1.9
190,PFN-Casmopolitan,vs. PFNs,griewank,190.0,1.6,1.3333333333333333,1.9
191,PFN-Casmopolitan,vs. PFNs,griewank,191.0,1.6,1.3333333333333333,1.9333333333333333
192,PFN-Casmopolitan,vs. PFNs,griewank,192.0,1.6,1.3333333333333333,1.9
193,PFN-Casmopolitan,vs. PFNs,griewank,193.0,1.6,1.3333333333333333,1.9
194,PFN-Casmopolitan,vs. PFNs,griewank,194.0,1.5666666666666667,1.3,1.8666666666666667
195,PFN-Casmopolitan,vs. PFNs,griewank,195.0,1.5333333333333334,1.2666666666666666,1.8333333333333333
196,PFN-Casmopolitan,vs. PFNs,griewank,196.0,1.5333333333333334,1.2666666666666666,1.8666666666666667
197,PFN-Casmopolitan,vs. PFNs,griewank,197.0,1.5333333333333334,1.2666666666666666,1.8666666666666667
198,PFN-Casmopolitan,vs. PFNs,griewank,198.0,1.5333333333333334,1.2666666666666666,1.8666666666666667
199,PFN-Casmopolitan,vs. PFNs,griewank,199.0,1.5333333333333334,1.2666666666666666,1.8333333333333333
200,PFN-Casmopolitan,vs. PFNs,griewank,200.0,1.5,1.2333333333333334,1.8
0,PFN-BODi,vs. PFNs,griewank,0.0,2.5,2.5,2.5
1,PFN-BODi,vs. PFNs,griewank,1.0,2.35,2.0329166666666665,2.65
2,PFN-BODi,vs. PFNs,griewank,2.0,2.4,2.0833333333333335,2.7
3,PFN-BODi,vs. PFNs,griewank,3.0,2.4833333333333334,2.1333333333333333,2.8
4,PFN-BODi,vs. PFNs,griewank,4.0,2.533333333333333,2.2,2.8666666666666667
5,PFN-BODi,vs. PFNs,griewank,5.0,2.3666666666666667,2.033333333333333,2.7
6,PFN-BODi,vs. PFNs,griewank,6.0,2.35,2.0833333333333335,2.6333333333333333
7,PFN-BODi,vs. PFNs,griewank,7.0,2.45,2.15,2.75
8,PFN-BODi,vs. PFNs,griewank,8.0,2.5166666666666666,2.2,2.8333333333333335
9,PFN-BODi,vs. PFNs,griewank,9.0,2.55,2.2333333333333334,2.8666666666666667
10,PFN-BODi,vs. PFNs,griewank,10.0,2.6166666666666667,2.3,2.933333333333333
11,PFN-BODi,vs. PFNs,griewank,11.0,2.5166666666666666,2.2,2.8333333333333335
12,PFN-BODi,vs. PFNs,griewank,12.0,2.466666666666667,2.1166666666666667,2.800416666666666
13,PFN-BODi,vs. PFNs,griewank,13.0,2.566666666666667,2.2333333333333334,2.933333333333333
14,PFN-BODi,vs. PFNs,griewank,14.0,2.683333333333333,2.3333333333333335,3.0166666666666666
15,PFN-BODi,vs. PFNs,griewank,15.0,2.683333333333333,2.3329166666666667,3.0004166666666663
16,PFN-BODi,vs. PFNs,griewank,16.0,2.683333333333333,2.3,3.017083333333333
17,PFN-BODi,vs. PFNs,griewank,17.0,2.783333333333333,2.4,3.1333333333333333
18,PFN-BODi,vs. PFNs,griewank,18.0,2.816666666666667,2.4166666666666665,3.150416666666666
19,PFN-BODi,vs. PFNs,griewank,19.0,2.7666666666666666,2.3991666666666664,3.1666666666666665
20,PFN-BODi,vs. PFNs,griewank,20.0,2.7333333333333334,2.3666666666666667,3.1
21,PFN-BODi,vs. PFNs,griewank,21.0,2.6333333333333333,2.2991666666666664,3.0
22,PFN-BODi,vs. PFNs,griewank,22.0,2.6333333333333333,2.2666666666666666,3.0
23,PFN-BODi,vs. PFNs,griewank,23.0,2.566666666666667,2.1991666666666667,2.933333333333333
24,PFN-BODi,vs. PFNs,griewank,24.0,2.533333333333333,2.1333333333333333,2.933333333333333
25,PFN-BODi,vs. PFNs,griewank,25.0,2.566666666666667,2.1666666666666665,2.933333333333333
26,PFN-BODi,vs. PFNs,griewank,26.0,2.6,2.2,3.0
27,PFN-BODi,vs. PFNs,griewank,27.0,2.6,2.1666666666666665,3.033333333333333
28,PFN-BODi,vs. PFNs,griewank,28.0,2.6333333333333333,2.2,3.066666666666667
29,PFN-BODi,vs. PFNs,griewank,29.0,2.6333333333333333,2.2333333333333334,3.0008333333333326
30,PFN-BODi,vs. PFNs,griewank,30.0,2.6666666666666665,2.2991666666666664,3.066666666666667
31,PFN-BODi,vs. PFNs,griewank,31.0,2.6666666666666665,2.3,3.066666666666667
32,PFN-BODi,vs. PFNs,griewank,32.0,2.7333333333333334,2.3333333333333335,3.1
33,PFN-BODi,vs. PFNs,griewank,33.0,2.7333333333333334,2.3666666666666667,3.1
34,PFN-BODi,vs. PFNs,griewank,34.0,2.7666666666666666,2.4,3.1008333333333327
35,PFN-BODi,vs. PFNs,griewank,35.0,2.6666666666666665,2.3333333333333335,3.033333333333333
36,PFN-BODi,vs. PFNs,griewank,36.0,2.6666666666666665,2.2666666666666666,3.033333333333333
37,PFN-BODi,vs. PFNs,griewank,37.0,2.7,2.3333333333333335,3.0008333333333326
38,PFN-BODi,vs. PFNs,griewank,38.0,2.7,2.3666666666666667,3.033333333333333
39,PFN-BODi,vs. PFNs,griewank,39.0,2.7333333333333334,2.3991666666666664,3.1
40,PFN-BODi,vs. PFNs,griewank,40.0,2.6666666666666665,2.3,3.0
41,PFN-BODi,vs. PFNs,griewank,41.0,2.6666666666666665,2.3,3.033333333333333
42,PFN-BODi,vs. PFNs,griewank,42.0,2.6666666666666665,2.2666666666666666,3.033333333333333
43,PFN-BODi,vs. PFNs,griewank,43.0,2.6333333333333333,2.2666666666666666,2.966666666666667
44,PFN-BODi,vs. PFNs,griewank,44.0,2.6666666666666665,2.2333333333333334,3.033333333333333
45,PFN-BODi,vs. PFNs,griewank,45.0,2.6333333333333333,2.2333333333333334,3.0
46,PFN-BODi,vs. PFNs,griewank,46.0,2.6333333333333333,2.2666666666666666,3.0
47,PFN-BODi,vs. PFNs,griewank,47.0,2.7,2.3333333333333335,3.066666666666667
48,PFN-BODi,vs. PFNs,griewank,48.0,2.6666666666666665,2.3,3.0
49,PFN-BODi,vs. PFNs,griewank,49.0,2.7,2.4,3.033333333333333
50,PFN-BODi,vs. PFNs,griewank,50.0,2.7666666666666666,2.433333333333333,3.1
51,PFN-BODi,vs. PFNs,griewank,51.0,2.7666666666666666,2.4,3.1333333333333333
52,PFN-BODi,vs. PFNs,griewank,52.0,2.7666666666666666,2.4324999999999997,3.1
53,PFN-BODi,vs. PFNs,griewank,53.0,2.8333333333333335,2.533333333333333,3.1333333333333333
54,PFN-BODi,vs. PFNs,griewank,54.0,2.8666666666666667,2.566666666666667,3.1666666666666665
55,PFN-BODi,vs. PFNs,griewank,55.0,2.8666666666666667,2.566666666666667,3.134166666666666
56,PFN-BODi,vs. PFNs,griewank,56.0,2.8666666666666667,2.566666666666667,3.1333333333333333
57,PFN-BODi,vs. PFNs,griewank,57.0,2.9,2.6,3.2
58,PFN-BODi,vs. PFNs,griewank,58.0,2.933333333333333,2.6333333333333333,3.2333333333333334
59,PFN-BODi,vs. PFNs,griewank,59.0,2.933333333333333,2.6666666666666665,3.2333333333333334
60,PFN-BODi,vs. PFNs,griewank,60.0,2.933333333333333,2.6333333333333333,3.2333333333333334
61,PFN-BODi,vs. PFNs,griewank,61.0,2.933333333333333,2.6666666666666665,3.2333333333333334
62,PFN-BODi,vs. PFNs,griewank,62.0,2.933333333333333,2.6333333333333333,3.2333333333333334
63,PFN-BODi,vs. PFNs,griewank,63.0,2.933333333333333,2.6666666666666665,3.2
64,PFN-BODi,vs. PFNs,griewank,64.0,2.933333333333333,2.6333333333333333,3.2333333333333334
65,PFN-BODi,vs. PFNs,griewank,65.0,2.966666666666667,2.7,3.2333333333333334
66,PFN-BODi,vs. PFNs,griewank,66.0,2.966666666666667,2.7,3.2333333333333334
67,PFN-BODi,vs. PFNs,griewank,67.0,2.966666666666667,2.6666666666666665,3.2333333333333334
68,PFN-BODi,vs. PFNs,griewank,68.0,2.966666666666667,2.6666666666666665,3.2333333333333334
69,PFN-BODi,vs. PFNs,griewank,69.0,3.0,2.7,3.2666666666666666
70,PFN-BODi,vs. PFNs,griewank,70.0,3.0,2.7,3.2666666666666666
71,PFN-BODi,vs. PFNs,griewank,71.0,2.933333333333333,2.6333333333333333,3.2333333333333334
72,PFN-BODi,vs. PFNs,griewank,72.0,2.933333333333333,2.6,3.2333333333333334
73,PFN-BODi,vs. PFNs,griewank,73.0,2.933333333333333,2.6,3.2333333333333334
74,PFN-BODi,vs. PFNs,griewank,74.0,2.8666666666666667,2.533333333333333,3.2
75,PFN-BODi,vs. PFNs,griewank,75.0,2.9,2.566666666666667,3.2333333333333334
76,PFN-BODi,vs. PFNs,griewank,76.0,2.9,2.5,3.2
77,PFN-BODi,vs. PFNs,griewank,77.0,2.8333333333333335,2.5,3.1666666666666665
78,PFN-BODi,vs. PFNs,griewank,78.0,2.7333333333333334,2.3666666666666667,3.066666666666667
79,PFN-BODi,vs. PFNs,griewank,79.0,2.8,2.466666666666667,3.1333333333333333
80,PFN-BODi,vs. PFNs,griewank,80.0,2.8,2.433333333333333,3.1
81,PFN-BODi,vs. PFNs,griewank,81.0,2.8,2.5,3.1333333333333333
82,PFN-BODi,vs. PFNs,griewank,82.0,2.8,2.466666666666667,3.1
83,PFN-BODi,vs. PFNs,griewank,83.0,2.7666666666666666,2.4,3.1
84,PFN-BODi,vs. PFNs,griewank,84.0,2.8,2.466666666666667,3.1
85,PFN-BODi,vs. PFNs,griewank,85.0,2.8333333333333335,2.5,3.1666666666666665
86,PFN-BODi,vs. PFNs,griewank,86.0,2.7666666666666666,2.433333333333333,3.0674999999999994
87,PFN-BODi,vs. PFNs,griewank,87.0,2.7333333333333334,2.3666666666666667,3.1
88,PFN-BODi,vs. PFNs,griewank,88.0,2.7333333333333334,2.4,3.1
89,PFN-BODi,vs. PFNs,griewank,89.0,2.7333333333333334,2.3666666666666667,3.066666666666667
90,PFN-BODi,vs. PFNs,griewank,90.0,2.7333333333333334,2.3666666666666667,3.1
91,PFN-BODi,vs. PFNs,griewank,91.0,2.7333333333333334,2.3666666666666667,3.066666666666667
92,PFN-BODi,vs. PFNs,griewank,92.0,2.7333333333333334,2.4,3.066666666666667
93,PFN-BODi,vs. PFNs,griewank,93.0,2.7666666666666666,2.4,3.1
94,PFN-BODi,vs. PFNs,griewank,94.0,2.7666666666666666,2.4,3.1
95,PFN-BODi,vs. PFNs,griewank,95.0,2.8,2.466666666666667,3.1666666666666665
96,PFN-BODi,vs. PFNs,griewank,96.0,2.8,2.433333333333333,3.1333333333333333
97,PFN-BODi,vs. PFNs,griewank,97.0,2.8,2.5,3.1333333333333333
98,PFN-BODi,vs. PFNs,griewank,98.0,2.8,2.466666666666667,3.1333333333333333
99,PFN-BODi,vs. PFNs,griewank,99.0,2.8333333333333335,2.533333333333333,3.2
100,PFN-BODi,vs. PFNs,griewank,100.0,2.8333333333333335,2.5,3.1333333333333333
101,PFN-BODi,vs. PFNs,griewank,101.0,2.8333333333333335,2.5,3.1666666666666665
102,PFN-BODi,vs. PFNs,griewank,102.0,2.8333333333333335,2.5,3.1333333333333333
103,PFN-BODi,vs. PFNs,griewank,103.0,2.8333333333333335,2.5,3.1666666666666665
104,PFN-BODi,vs. PFNs,griewank,104.0,2.9,2.6333333333333333,3.2
105,PFN-BODi,vs. PFNs,griewank,105.0,2.933333333333333,2.6666666666666665,3.2333333333333334
106,PFN-BODi,vs. PFNs,griewank,106.0,2.933333333333333,2.6333333333333333,3.2
107,PFN-BODi,vs. PFNs,griewank,107.0,2.8666666666666667,2.566666666666667,3.1666666666666665
108,PFN-BODi,vs. PFNs,griewank,108.0,2.8666666666666667,2.566666666666667,3.1333333333333333
109,PFN-BODi,vs. PFNs,griewank,109.0,2.8666666666666667,2.6,3.1333333333333333
110,PFN-BODi,vs. PFNs,griewank,110.0,2.8666666666666667,2.566666666666667,3.1666666666666665
111,PFN-BODi,vs. PFNs,griewank,111.0,2.8666666666666667,2.566666666666667,3.1666666666666665
112,PFN-BODi,vs. PFNs,griewank,112.0,2.933333333333333,2.6991666666666667,3.167499999999999
113,PFN-BODi,vs. PFNs,griewank,113.0,2.966666666666667,2.7,3.2333333333333334
114,PFN-BODi,vs. PFNs,griewank,114.0,3.0,2.7333333333333334,3.2666666666666666
115,PFN-BODi,vs. PFNs,griewank,115.0,3.0,2.7333333333333334,3.2666666666666666
116,PFN-BODi,vs. PFNs,griewank,116.0,2.966666666666667,2.6666666666666665,3.2333333333333334
117,PFN-BODi,vs. PFNs,griewank,117.0,2.966666666666667,2.6666666666666665,3.2333333333333334
118,PFN-BODi,vs. PFNs,griewank,118.0,3.0,2.7,3.2666666666666666
119,PFN-BODi,vs. PFNs,griewank,119.0,3.0,2.7,3.2666666666666666
120,PFN-BODi,vs. PFNs,griewank,120.0,3.0,2.7,3.3
121,PFN-BODi,vs. PFNs,griewank,121.0,3.0,2.7,3.2666666666666666
122,PFN-BODi,vs. PFNs,griewank,122.0,3.033333333333333,2.7333333333333334,3.3
123,PFN-BODi,vs. PFNs,griewank,123.0,3.033333333333333,2.7666666666666666,3.3
124,PFN-BODi,vs. PFNs,griewank,124.0,3.033333333333333,2.7333333333333334,3.3333333333333335
125,PFN-BODi,vs. PFNs,griewank,125.0,3.033333333333333,2.7666666666666666,3.3
126,PFN-BODi,vs. PFNs,griewank,126.0,3.066666666666667,2.8,3.3333333333333335
127,PFN-BODi,vs. PFNs,griewank,127.0,3.066666666666667,2.8,3.3333333333333335
128,PFN-BODi,vs. PFNs,griewank,128.0,3.066666666666667,2.8,3.3333333333333335
129,PFN-BODi,vs. PFNs,griewank,129.0,3.033333333333333,2.7333333333333334,3.3
130,PFN-BODi,vs. PFNs,griewank,130.0,3.0,2.6991666666666667,3.3333333333333335
131,PFN-BODi,vs. PFNs,griewank,131.0,3.0,2.7,3.3333333333333335
132,PFN-BODi,vs. PFNs,griewank,132.0,3.0,2.6333333333333333,3.3
133,PFN-BODi,vs. PFNs,griewank,133.0,3.0,2.6666666666666665,3.3333333333333335
134,PFN-BODi,vs. PFNs,griewank,134.0,3.0,2.7,3.3333333333333335
135,PFN-BODi,vs. PFNs,griewank,135.0,3.0,2.7,3.3333333333333335
136,PFN-BODi,vs. PFNs,griewank,136.0,3.0,2.6666666666666665,3.3008333333333324
137,PFN-BODi,vs. PFNs,griewank,137.0,3.0,2.6666666666666665,3.3333333333333335
138,PFN-BODi,vs. PFNs,griewank,138.0,3.033333333333333,2.7666666666666666,3.3333333333333335
139,PFN-BODi,vs. PFNs,griewank,139.0,3.033333333333333,2.7333333333333334,3.3333333333333335
140,PFN-BODi,vs. PFNs,griewank,140.0,3.033333333333333,2.7333333333333334,3.3
141,PFN-BODi,vs. PFNs,griewank,141.0,3.033333333333333,2.7666666666666666,3.3333333333333335
142,PFN-BODi,vs. PFNs,griewank,142.0,3.033333333333333,2.7666666666666666,3.3333333333333335
143,PFN-BODi,vs. PFNs,griewank,143.0,3.033333333333333,2.7333333333333334,3.3666666666666667
144,PFN-BODi,vs. PFNs,griewank,144.0,3.033333333333333,2.7,3.3333333333333335
145,PFN-BODi,vs. PFNs,griewank,145.0,3.066666666666667,2.7666666666666666,3.3333333333333335
146,PFN-BODi,vs. PFNs,griewank,146.0,3.066666666666667,2.7666666666666666,3.3666666666666667
